Date,Open,High,Low,Close,Volume
2017-01-30,92.4204,92.4481,92.4204,92.43,599969
2017-01-31,92.4481,92.4481,92.4204,92.4204,1144487
2017-02-01,92.4116,92.4576,92.4116,92.43,631824
2017-02-02,92.43,92.4576,92.4204,92.4204,811290
2017-02-03,92.4204,92.4576,92.4204,92.4392,861372
2017-02-06,92.4392,92.4576,92.4392,92.4576,369086
2017-02-07,92.4576,92.4576,92.4392,92.4481,434698
2017-02-08,92.4576,92.4668,92.4481,92.4668,515135
2017-02-09,92.4576,92.4668,92.43,92.4392,763055
2017-02-10,92.4392,92.4668,92.4392,92.4576,571092
2017-02-13,92.4481,92.4668,92.43,92.4576,1052382
2017-02-14,92.4392,92.4576,92.43,92.43,541762
2017-02-15,92.43,92.4576,92.43,92.4481,467647
2017-02-16,92.4392,92.4576,92.4392,92.4392,453916
2017-02-17,92.4481,92.4668,92.4481,92.4576,434269
2017-02-21,92.4576,92.4758,92.4481,92.4668,1003383
2017-02-22,92.4576,92.4758,92.4481,92.4576,813369
2017-02-23,92.4668,92.4758,92.4576,92.4576,852708
2017-02-24,92.4934,92.4934,92.4668,92.4852,1489102
2017-02-27,92.4934,92.4934,92.4668,92.4758,514550
2017-02-28,92.4758,92.4852,92.4576,92.4668,607449
2017-03-01,92.4392,92.4481,92.4204,92.4204,865225
2017-03-02,92.4204,92.43,92.4031,92.4116,402677
2017-03-03,92.4204,92.4392,92.4116,92.43,2452237
2017-03-06,92.4031,92.43,92.4031,92.4116,409350
2017-03-07,92.43,92.43,92.3938,92.4116,528188
2017-03-08,92.3858,92.4031,92.3771,92.3771,911893
2017-03-09,92.3771,92.4031,92.3771,92.3858,819654
2017-03-10,92.3938,92.4204,92.3858,92.4204,1700183
2017-03-13,92.4116,92.4116,92.3858,92.3938,1187941
2017-03-14,92.3938,92.4031,92.3938,92.3938,340372
2017-03-15,92.4031,92.4392,92.3858,92.43,1266988
2017-03-16,92.4204,92.43,92.3938,92.4204,663979
2017-03-17,92.4392,92.4392,92.4116,92.4204,2205499
2017-03-20,92.4204,92.43,92.4116,92.43,210791
2017-03-21,92.4116,92.4392,92.4116,92.43,684265
2017-03-22,92.4481,92.4481,92.43,92.43,930733
2017-03-23,92.4481,92.4481,92.43,92.43,601823
2017-03-24,92.43,92.4481,92.4204,92.4204,1063201
2017-03-27,92.4204,92.4481,92.4116,92.4116,748744
2017-03-28,92.4204,92.4392,92.4204,92.4204,512099
2017-03-29,92.4392,92.4481,92.4204,92.4481,639869
2017-03-30,92.43,92.4576,92.4204,92.4576,947528
2017-03-31,92.4668,92.4758,92.4481,92.4758,538945
2017-04-03,92.4576,92.4758,92.4481,92.4576,819066
2017-04-04,92.4668,92.4758,92.4481,92.4481,494537
2017-04-05,92.4481,92.4668,92.4204,92.4204,978591
2017-04-06,92.4576,92.4668,92.4481,92.4481,453777
2017-04-07,92.4758,92.4758,92.4392,92.4392,1119457
2017-04-10,92.4392,92.4668,92.4392,92.4576,488653
2017-04-11,92.4576,92.4758,92.4576,92.4576,470885
2017-04-12,92.4758,92.4758,92.4576,92.4668,275359
2017-04-13,92.4668,92.4852,92.4668,92.4852,193730
2017-04-17,92.4852,92.4934,92.4668,92.4668,380692
2017-04-18,92.4758,92.4852,92.4668,92.4668,521900
2017-04-19,92.4668,92.4852,92.4668,92.4852,748612
2017-04-20,92.4668,92.4852,92.4668,92.4668,424282
2017-04-21,92.4668,92.4934,92.4668,92.4758,437313
2017-04-24,92.4758,92.4934,92.4758,92.4934,1180494
2017-04-25,92.4758,92.4934,92.4668,92.4852,812629
2017-04-26,92.4758,92.4852,92.4758,92.4758,1585382
2017-04-27,92.4758,92.5019,92.4758,92.4852,718788
2017-04-28,92.5019,92.5019,92.4758,92.4758,341983
2017-05-01,92.5193,92.5193,92.4852,92.4852,234287
2017-05-02,92.4852,92.5019,92.4758,92.4758,416971
2017-05-03,92.4934,92.51,92.4576,92.4576,632096
2017-05-04,92.4758,92.4934,92.4668,92.4668,565034
2017-05-05,92.4758,92.51,92.4758,92.4758,816056
2017-05-08,92.4934,92.4934,92.4758,92.4758,517930
2017-05-09,92.4758,92.4852,92.4668,92.4758,453897
2017-05-10,92.4758,92.4934,92.4668,92.4668,631612
2017-05-11,92.4758,92.5019,92.4758,92.4934,624509
2017-05-12,92.4934,92.51,92.4934,92.4934,267464
2017-05-15,92.51,92.5193,92.4934,92.5019,604802
2017-05-16,92.51,92.5193,92.5019,92.5019,335819
2017-05-17,92.5285,92.5366,92.51,92.5285,1006448
2017-05-18,92.5193,92.5462,92.5019,92.5193,2625014
2017-05-19,92.5193,92.5366,92.5193,92.5285,500234
2017-05-22,92.5285,92.5366,92.51,92.5285,1066304
2017-05-23,92.5285,92.5366,92.5193,92.5193,559640
2017-05-24,92.5193,92.5366,92.5019,92.5285,1043335
2017-05-25,92.5285,92.5366,92.51,92.5285,2421305
2017-05-26,92.5285,92.5366,92.5193,92.5285,844174
2017-05-30,92.5366,92.5462,92.51,92.5193,817139
2017-05-31,92.5366,92.5462,92.5193,92.5285,1303853
2017-06-01,92.5285,92.555,92.5285,92.5366,331722
2017-06-02,92.5366,92.555,92.5366,92.555,878218
2017-06-05,92.555,92.555,92.5366,92.5462,348306
2017-06-06,92.555,92.5626,92.5285,92.5366,813994
2017-06-07,92.5462,92.5462,92.5285,92.5462,505570
2017-06-08,92.5366,92.5462,92.5366,92.5462,438699
2017-06-09,92.5366,92.5462,92.5285,92.5366,437913
2017-06-12,92.5285,92.5462,92.5285,92.5285,452042
2017-06-13,92.5366,92.5719,92.5285,92.5626,1792302
2017-06-14,92.555,92.5972,92.555,92.5626,1585295
2017-06-15,92.5719,92.5719,92.5462,92.5626,1408822
2017-06-16,92.5626,92.5794,92.5626,92.5719,1348370
2017-06-19,92.5626,92.5794,92.555,92.5719,649347
2017-06-20,92.5794,92.5794,92.5626,92.5719,765903
2017-06-21,92.5719,92.5794,92.5719,92.5719,803215
2017-06-22,92.5719,92.5883,92.5626,92.5794,1425001
2017-06-23,92.5883,92.5972,92.5794,92.5883,385916
2017-06-26,92.5794,92.5972,92.5794,92.5794,1693444
2017-06-27,92.5794,92.5794,92.5719,92.5794,598188
2017-06-28,92.5719,92.5794,92.5719,92.5794,461949
2017-06-29,92.5794,92.5883,92.5719,92.5883,807031
2017-06-30,92.5794,92.5972,92.5794,92.5972,555142
2017-07-03,92.5883,92.5972,92.5794,92.5883,911186
2017-07-05,92.5794,92.6046,92.5794,92.5883,750962
2017-07-06,92.5972,92.6143,92.5883,92.6143,916962
2017-07-07,92.6143,92.6143,92.6046,92.6046,602134
2017-07-10,92.6046,92.6233,92.6046,92.6143,337621
2017-07-11,92.6233,92.6407,92.6143,92.6326,2895049
2017-07-12,92.6326,92.6407,92.6143,92.6407,2581814
2017-07-13,92.6407,92.6407,92.6233,92.6326,1048579
2017-07-14,92.6326,92.6583,92.6326,92.6583,1245670
2017-07-17,92.6491,92.6583,92.6407,92.6583,909335
2017-07-18,92.6491,92.6677,92.6407,92.6491,1639521
2017-07-19,92.6491,92.6583,92.6407,92.6491,1453670
2017-07-20,92.6677,92.6677,92.6491,92.6583,805054
2017-07-21,92.6677,92.6677,92.6407,92.6491,640876
2017-07-24,92.6491,92.6677,92.6407,92.6583,567765
2017-07-25,92.6583,92.6583,92.6143,92.6143,1569057
2017-07-26,92.6326,92.6583,92.6233,92.6583,776011
2017-07-27,92.6491,92.6861,92.6491,92.6583,1028025
2017-07-28,92.6491,92.6861,92.6491,92.6771,899948
2017-07-31,92.6583,92.6956,92.6583,92.6956,1416323
2017-08-01,92.6861,92.7046,92.6771,92.6861,538541
2017-08-02,92.6861,92.6956,92.6771,92.6956,411755
2017-08-03,92.6861,92.7046,92.6861,92.7046,653724
2017-08-04,92.6956,92.7141,92.6956,92.7046,319547
2017-08-07,92.7141,92.7141,92.6956,92.7141,322101
2017-08-08,92.7234,92.7234,92.6956,92.7234,1054542
2017-08-09,92.7141,92.7234,92.6771,92.6861,1440962
2017-08-10,92.6956,92.7046,92.6861,92.6956,785402
2017-08-11,92.7046,92.7141,92.7046,92.7141,688332
2017-08-14,92.7141,92.7324,92.6956,92.7324,344990
2017-08-15,92.7324,92.7324,92.7141,92.7324,378623
2017-08-16,92.7324,92.75,92.7234,92.75,682367
2017-08-17,92.75,92.7585,92.7324,92.7409,917960
2017-08-18,92.7409,92.7585,92.7409,92.7585,716218
2017-08-21,92.7585,92.7667,92.75,92.7585,272651
2017-08-22,92.7667,92.7667,92.7324,92.7409,565333
2017-08-23,92.75,92.7585,92.7409,92.7585,375430
2017-08-24,92.7409,92.7667,92.7409,92.7585,314011
2017-08-25,92.75,92.7733,92.75,92.7667,380031
2017-08-28,92.7667,92.7827,92.7585,92.7667,746379
2017-08-29,92.7667,92.7827,92.7585,92.7733,638015
2017-08-30,92.7585,92.7827,92.7585,92.7827,387536
2017-08-31,92.7733,92.7827,92.75,92.7667,578937
2017-09-01,92.7585,92.7827,92.75,92.75,354701
2017-09-05,92.75,92.7915,92.75,92.7827,837136
2017-09-06,92.7585,92.7915,92.75,92.75,908892
2017-09-07,92.7827,92.7999,92.7733,92.7999,416030
2017-09-08,92.7999,92.7999,92.7733,92.7827,1497617
2017-09-11,92.7827,92.7999,92.7733,92.7999,530777
2017-09-12,92.7915,92.7999,92.7733,92.7827,467951
2017-09-13,92.7915,92.7915,92.7733,92.7733,328742
2017-09-14,92.7667,92.7827,92.7585,92.7827,1247705
2017-09-15,92.7667,92.7915,92.7667,92.7915,329026
2017-09-18,92.7667,92.7915,92.7667,92.7667,419574
2017-09-19,92.7827,92.7915,92.7667,92.7667,292158
2017-09-20,92.7915,92.8096,92.7733,92.7915,572697
2017-09-21,92.7827,92.7999,92.7827,92.7915,791699
2017-09-22,92.7999,92.7999,92.7915,92.7999,259358
2017-09-25,92.7915,92.8184,92.7915,92.7915,834884
2017-09-26,92.7999,92.827,92.7915,92.8184,514890
2017-09-27,92.8184,92.8184,92.7999,92.8096,875288
2017-09-28,92.8096,92.827,92.7999,92.8184,436895
2017-09-29,92.8184,92.8363,92.8096,92.8363,1922093
2017-10-02,92.8363,92.8363,92.8184,92.8363,675038
2017-10-03,92.8363,92.8363,92.8184,92.8363,736811
2017-10-04,92.827,92.8363,92.8184,92.827,797504
2017-10-05,92.8363,92.8363,92.8184,92.8184,568693
2017-10-06,92.827,92.8363,92.8096,92.8184,1747973
2017-10-09,92.8096,92.8453,92.8096,92.8363,1401938
2017-10-10,92.8363,92.8363,92.8096,92.8184,908647
2017-10-11,92.8184,92.8363,92.8184,92.8363,1056792
2017-10-12,92.8453,92.8538,92.8184,92.8453,4100898
2017-10-13,92.8453,92.8453,92.8363,92.8453,1609443
2017-10-16,92.8453,92.8538,92.8363,92.8453,1127299
2017-10-17,92.8453,92.8538,92.8363,92.8453,967643
2017-10-18,92.8363,92.8631,92.8363,92.8631,2345980
2017-10-19,92.8453,92.8725,92.8453,92.8725,1155569
2017-10-20,92.8725,92.8725,92.8538,92.8631,329399
2017-10-23,92.8538,92.8631,92.8538,92.8538,808272
2017-10-24,92.8631,92.8725,92.8453,92.8538,628206
2017-10-25,92.8631,92.8631,92.8453,92.8453,1073201
2017-10-26,92.8538,92.8725,92.8538,92.8538,644241
2017-10-27,92.8538,92.8804,92.8453,92.8453,509675
2017-10-30,92.8631,92.8725,92.8538,92.8631,367849
2017-10-31,92.8631,92.8631,92.8453,92.8631,480965
2017-11-01,92.8725,92.8898,92.8538,92.8631,603389
2017-11-02,92.8538,92.8725,92.8538,92.8725,251379
2017-11-03,92.8725,92.8804,92.8631,92.8725,377816
2017-11-06,92.8804,92.8804,92.8631,92.8631,533673
2017-11-07,92.8631,92.8725,92.8538,92.8631,344668
2017-11-08,92.8631,92.8631,92.8538,92.8631,564452
2017-11-09,92.8631,92.8898,92.8538,92.8725,935736
2017-11-10,92.8725,92.8804,92.8725,92.8725,659954
2017-11-13,92.8804,92.8898,92.8725,92.8804,446182
2017-11-14,92.8804,92.8898,92.8725,92.8804,558279
2017-11-15,92.8898,92.8898,92.8725,92.8898,511122
2017-11-16,92.8898,92.8898,92.8631,92.8725,393005
2017-11-17,92.8631,92.8804,92.8631,92.8804,597874
2017-11-20,92.8804,92.8804,92.8725,92.8804,181420
2017-11-21,92.8804,92.8898,92.8725,92.8898,654029
2017-11-22,92.8725,92.8994,92.8725,92.8994,326021
2017-11-24,92.8898,92.9083,92.8898,92.9083,324541
2017-11-27,92.8994,92.9178,92.8898,92.9178,647746
2017-11-28,92.9083,92.9178,92.8898,92.9178,620724
2017-11-29,92.9083,92.9178,92.8898,92.9178,561749
2017-11-30,92.9178,92.9178,92.8994,92.9178,525201
2017-12-01,92.9178,92.9251,92.8994,92.9251,823107
2017-12-04,92.9083,92.9251,92.8994,92.9178,1675821
2017-12-05,92.9083,92.9251,92.9083,92.9251,1199900
2017-12-06,92.9251,92.9342,92.9178,92.9251,791672
2017-12-07,92.9251,92.9342,92.9178,92.9342,379018
2017-12-08,92.9342,92.953,92.9342,92.9435,3206434
2017-12-11,92.9435,92.953,92.9342,92.953,734284
2017-12-12,92.9435,92.953,92.9251,92.9251,3562980
2017-12-13,92.9342,92.9435,92.9251,92.9342,474336
2017-12-14,92.9342,92.953,92.9342,92.9435,621410
